7,8,9,12,13,14,4*10,9*19,9*20,10*20,13*14,14*15,8*9*14,9*10*19,9*10*20,9*15*19,10*14*20,Activation Barrier (eV),Only two way,only three way,,,,,,
0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0.186,0.139,0.084,,,,,,
0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0.167,0.387,0.313,,,,,,
1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0.214,0.452,0.425,,,,,,
0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0.219,0.139,0.084,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155,0.374,0.374,,,,,,
1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0.783,0.679,0.661,,,,,,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.314,0.309,0.309,,,,,,
1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.485,0.418,0.418,,,,,,
0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,-9999.000,0.247,0.209,,,,,,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0.155,0.155,,,,,,
1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0.457,0.666,0.648,,,,,,
1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0.441,0.728,0.71,,,,,,
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.362,0.383,0.383,,,,,,
1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0.415,0.674,0.637,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156,0.385,0.385,,,,,,
0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0.201,0.42,0.401,,,,,,
1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0.146,0.45,0.376,,,,,,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,0.155,0.155,,,,,,
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.102,0.265,0.265,,,,,,
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.333,0.532,0.532,,,,,,
1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0.254,0.505,0.486,,,,,,
1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0.131,0.321,0.283,,,,,,
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.379,0.554,0.554,,,,,,
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.389,0.249,0.249,,,,,,
1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0.445,0.568,0.55,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999.000,0.374,0.374,,,,,,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.224,0.175,0.175,,,,,,
0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.220,0.215,0.215,,,,,,
1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.420,0.339,0.339,,,,,,
1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,-9999.000,0.252,0.252,,,,,,
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.277,0.478,0.478,,,,,,
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.467,0.51,0.51,,,,,,
1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,-9999.000,0.53,0.53,,,,,,
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.287,0.276,0.276,,,,,,
0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0.243,0.412,0.385,,,,,,
0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,-9999.000,0.654,0.654,,,,,,
0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0.248,0.6,0.581,,,,,,
1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0.307,0.452,0.425,,,,,,
1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.472,0.606,0.606,,,,,,
1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.107,0.252,0.252,,,,,,
1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.378,0.59,0.572,,,,,,
1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.269,0.53,0.53,,,,,,
1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.385,0.423,0.404,,,,,,
0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.283,0.248,0.248,,,,,,
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.510,0.532,0.532,,,,,,
0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,-9999.000,0.499,0.499,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0.385,0.385,,,,,,
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.140,0.298,0.298,,,,,,
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.373,0.324,0.324,,,,,,
0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.420,0.344,0.344,,,,,,
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.479,0.434,0.415,,,,,,
0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.022,0.198,0.198,,,,,,
1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0.359,0.568,0.55,,,,,,
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.216,0.173,0.173,,,,,,
1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0.052,0.31,0.272,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448,0.385,0.385,,,,,,
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.072,0.298,0.298,,,,,,
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.454,0.383,0.383,,,,,,
1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0.288,0.544,0.461,,,,,,
1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.392,0.581,0.581,,,,,,
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.308,0.412,0.412,,,,,,
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0.218,0.218,,,,,,
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399,0.341,0.341,,,,,,
0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0.336,0.246,0.246,,,,,,
0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0.159,0.416,0.351,,,,,,
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.336,0.276,0.276,,,,,,
0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0.153,0.358,0.331,,,,,,
0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0.305,0.47,0.405,,,,,,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.125,0.309,0.309,,,,,,
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.339,0.372,0.372,,,,,,
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,-9999.000,0.478,0.478,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999.000,0.374,0.374,,,,,,
1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0.260,0.486,0.459,,,,,,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.156,0.309,0.309,,,,,,
1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.169,0.328,0.328,,,,,,
0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.243,0.226,0.226,,,,,,
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.579,0.521,0.521,,,,,,
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.395,0.36,0.341,,,,,,
0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.274,0.226,0.226,,,,,,
0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0.454,0.57,0.57,,,,,,
1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0.289,0.63,0.511,,,,,,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.246,0.175,0.175,,,,,,
0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.285,0.434,0.407,,,,,,
0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0.042,0.376,0.302,,,,,,
1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0.243,0.574,0.436,,,,,,
1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.600,0.606,0.606,,,,,,
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.140,0.068,0.068,,,,,,
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.197,0.142,0.142,,,,,,
0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.445,0.445,0.445,,,,,,
0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0.359,0.268,0.268,,,,,,
0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0.035,0.311,0.218,,,,,,
1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.414,0.3,0.3,,,,,,
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.262,0.412,0.412,,,,,,
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.140,0.079,0.079,,,,,,
1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.179,0.162,0.162,,,,,,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0.155,0.155,,,,,,
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321,0.341,0.341,,,,,,
1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0.284,0.213,0.158,,,,,,
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.372,0.497,0.497,,,,,,
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.206,0.532,0.394,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.385,0.385,,,,,,
0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.374,0.349,0.33,,,,,,
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.124,0.142,0.142,,,,,,
0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.204,0.336,0.336,,,,,,
0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.122,0.088,0.088,,,,,,
0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.113,0.13,0.075,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442,0.374,0.374,,,,,,
0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0.115,0.358,0.331,,,,,,
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.386,0.383,0.383,,,,,,
0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0.162,0.336,0.309,,,,,,
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.135,0.265,0.265,,,,,,
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.091,0.285,0.285,,,,,,
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.589,0.554,0.554,,,,,,
1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0.377,0.652,0.615,,,,,,
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.549,0.552,0.552,,,,,,
1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.437,0.398,0.398,,,,,,
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,-9999.000,0.478,0.478,,,,,,
0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0.292,0.472,0.407,,,,,,
0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.458,0.344,0.344,,,,,,
0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.281,0.454,0.427,,,,,,
0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.486,0.592,0.592,,,,,,
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.348,0.383,0.383,,,,,,
0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0.287,0.268,0.268,,,,,,
1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0.528,0.603,0.566,,,,,,
1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.189,0.359,0.359,,,,,,
1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.282,0.205,0.205,,,,,,
0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,-9999.000,0.654,0.654,,,,,,
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.319,0.552,0.552,,,,,,
1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0.272,0.193,0.138,,,,,,
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.576,0.532,0.532,,,,,,
1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0.173,0.554,0.416,,,,,,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.115,0.309,0.309,,,,,,
0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.445,0.302,0.302,,,,,,
1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0.126,0.321,0.283,,,,,,
0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.312,0.302,0.302,,,,,,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.368,0.309,0.309,,,,,,
0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.350,0.248,0.248,,,,,,
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.649,0.628,0.628,,,,,,
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.190,0.412,0.412,,,,,,
1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.188,0.377,0.339,,,,,,
1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0.536,0.581,0.544,,,,,,
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.674,0.554,0.554,,,,,,
1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.368,0.581,0.581,,,,,,
1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.222,0.216,0.216,,,,,,
1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0.203,0.574,0.436,,,,,,
0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0.431,0.654,0.654,,,,,,
0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.221,0.226,0.19,,,,,,
1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.286,0.53,0.53,,,,,,
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.202,0.423,0.423,,,,,,
1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0.203,0.397,0.359,,,,,,
0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0.197,0.412,0.385,,,,,,
1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0.284,0.506,0.479,,,,,,
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397,0.341,0.341,,,,,,
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.131,0.285,0.285,,,,,,
0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0.381,0.529,0.51,,,,,,
1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.213,0.162,0.162,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0.374,0.374,,,,,,
0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0.216,0.15,0.095,,,,,,
0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.272,0.206,0.17,,,,,,
0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0.226,0.416,0.351,,,,,,
1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0.558,0.666,0.648,,,,,,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.082,0.309,0.309,,,,,,
1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0.461,0.666,0.648,,,,,,
1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.262,0.269,0.233,,,,,,
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.377,0.497,0.497,,,,,,
1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0.392,0.568,0.55,,,,,,
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.197,0.347,0.347,,,,,,
0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0.148,0.387,0.313,,,,,,
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.620,0.521,0.521,,,,,,
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.487,0.436,0.436,,,,,,
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.219,0.412,0.412,,,,,,
0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.261,0.454,0.427,,,,,,
1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0.575,0.75,0.732,,,,,,
1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0.184,0.41,0.383,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233,0.459,0.459,,,,,,
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.601,0.521,0.521,,,,,,
1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.217,0.216,0.216,,,,,,
1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.294,0.205,0.205,,,,,,
1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0.531,0.396,0.396,,,,,,
1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.513,0.376,0.376,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120,0.374,0.374,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162,0.385,0.385,,,,,,
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.401,0.434,0.415,,,,,,
0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0.180,0.48,0.36,,,,,,
1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0.268,0.213,0.158,,,,,,
1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0.210,0.505,0.486,,,,,,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.288,0.175,0.175,,,,,,
0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0.296,0.576,0.475,,,,,,
1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0.500,0.396,0.396,,,,,,
1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.463,0.418,0.418,,,,,,
0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.204,0.336,0.336,,,,,,
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.474,0.51,0.51,,,,,,
1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.627,0.606,0.606,,,,,,
0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0.330,0.246,0.246,,,,,,
1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0.393,0.674,0.637,,,,,,
0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.009,0.198,0.198,,,,,,
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205,0.144,0.144,,,,,,
1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.350,0.28,0.244,,,,,,
0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0.285,0.319,0.264,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407,0.459,0.459,,,,,,
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.502,0.51,0.51,,,,,,
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.316,0.532,0.532,,,,,,
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.509,0.628,0.628,,,,,,
1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.667,0.595,0.577,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474,0.459,0.459,,,,,,
1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.633,0.53,0.53,,,,,,
0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.439,0.445,0.445,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0.385,0.385,,,,,,
1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0.286,0.486,0.459,,,,,,
0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0.207,0.358,0.331,,,,,,
1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,-9999.000,0.385,0.292,,,,,,
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.655,0.552,0.552,,,,,,
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272,0.144,0.144,,,,,,
1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0.170,0.41,0.383,,,,,,
0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0.327,0.319,0.264,,,,,,
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.270,0.265,0.265,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,0.459,0.459,,,,,,
0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,-9999.000,0.236,0.198,,,,,,
0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0.230,0.432,0.405,,,,,,
1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0.364,0.566,0.483,,,,,,
0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0.134,0.356,0.329,,,,,,
1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.264,0.57,0.57,,,,,,
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.582,0.532,0.532,,,,,,
1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.428,0.59,0.572,,,,,,
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-9999.000,0.628,0.628,,,,,,
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.362,0.249,0.249,,,,,,
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.302,0.552,0.552,,,,,,
0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.364,0.248,0.248,,,,,,
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.371,0.497,0.497,,,,,,
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.160,0.173,0.173,,,,,,
0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.404,0.592,0.592,,,,,,
1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.299,0.238,0.238,,,,,,
1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.386,0.423,0.404,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393,0.385,0.385,,,,,,
0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0.372,0.516,0.516,,,,,,
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.150,0.055,0.055,,,,,,
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.309,0.552,0.552,,,,,,
0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.196,0.193,0.193,,,,,,
0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0.192,0.394,0.329,,,,,,
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.279,0.486,0.486,,,,,,
1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,-9999.000,0.603,0.566,,,,,,
0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0.174,0.416,0.351,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467,0.374,0.374,,,,,,
1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0.480,0.447,0.393,,,,,,
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.386,0.249,0.249,,,,,,
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.443,0.554,0.554,,,,,,
0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0.207,0.47,0.405,,,,,,
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-9999.000,0.605,0.605,,,,,,
1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.332,0.53,0.53,,,,,,
0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.091,0.274,0.274,,,,,,
1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,-9999.000,0.29,0.252,,,,,,
0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0.659,0.583,0.583,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.174,0.552,0.414,,,,,,
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.184,0.532,0.394,,,,,,
1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0.303,0.289,0.253,,,,,,
1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0.534,0.75,0.732,,,,,,
1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0.194,0.193,0.138,,,,,,
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.299,0.552,0.552,,,,,,
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.481,0.434,0.415,,,,,,
1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0.402,0.32,0.32,,,,,,
0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0.031,0.331,0.238,,,,,,
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-9999.000,0.173,0.173,,,,,,
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.202,0.129,0.129,,,,,,
1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.281,0.238,0.238,,,,,,
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.216,0.099,0.099,,,,,,
0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0.181,0.394,0.329,,,,,,
