8,10,14,15,4*10,8*9,9*10,9*19,9*20,10*14,10*20,13*14,8*9*14,9*10*19,9*10*20,9*15*19,10*14*20,Actual Energy,energy-only two way,energy-three way,three way-actual,two way-actual,energy one way,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0.444,0.444,0.285,0.285,0.444,,
1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0.667,0.633,0.572,0.095,0.034,0.545,,
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.371,0.742,0.742,0.371,0.371,0.535,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545,0.483,0.483,0.062,0.062,0.483,,
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.391,0.688,0.688,0.297,0.297,0.496,,
0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0.379,0.387,0.387,0.008,0.008,0.454,,
0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.515,0.463,0.463,0.052,0.052,0.454,,
1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.651,0.618,0.586,0.065,0.033,0.483,,
0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.451,0.407,0.407,0.044,0.044,0.454,,
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517,0.763,0.763,0.246,0.246,0.763,,
0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.097,0.338,0.338,0.241,0.241,0.174,,
1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0.563,0.95,0.898,0.335,0.387,0.763,,
0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0.299,0.643,0.579,0.28,0.344,0.454,,
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.354,0.289,0.289,0.065,0.065,0.265,,
1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0.161,0.793,0.636,0.475,0.632,0.493,,
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.519,0.756,0.756,0.237,0.237,0.776,,
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.038,0.314,0.314,0.276,0.276,0.174,,
1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.401,0.57,0.57,0.169,0.169,0.483,,
1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0.582,0.95,0.898,0.316,0.368,0.763,,
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.461,0.742,0.742,0.281,0.281,0.535,,
1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.746,0.778,0.758,0.012,0.032,0.763,,
0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.415,0.655,0.634,0.219,0.24,0.506,,
1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0.322,0.598,0.577,0.255,0.276,0.493,,
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.671,0.67,0.67,0.001,0.001,0.535,,
1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.608,0.51,0.51,0.098,0.098,0.545,,
1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0.37,0.673,0.589,0.219,0.303,0.493,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0.444,0.444,0.24,0.24,0.444,,
1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.897,0.95,0.93,0.033,0.053,0.815,,
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.914,0.896,0.896,0.018,0.018,0.776,,
1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0.239,0.58,0.496,0.257,0.341,0.265,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537,0.535,0.535,0.002,0.002,0.535,,
1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0.41,0.392,0.351,0.059,0.018,0.265,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528,0.483,0.483,0.045,0.045,0.483,,
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.289,0.289,0.011,0.011,0.265,,
0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0.5,0.916,0.884,0.384,0.416,0.724,,
0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.495,0.483,0.483,0.012,0.012,0.506,,
1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.568,0.618,0.586,0.018,0.05,0.483,,
0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0.535,0.443,0.443,0.092,0.092,0.454,,
1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.352,0.57,0.57,0.218,0.218,0.483,,
0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.413,0.631,0.61,0.197,0.218,0.506,,
1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0.531,0.97,0.918,0.387,0.439,0.763,,
1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.486,0.743,0.743,0.257,0.257,0.763,,
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0.25,0.25,0.032,0.032,0.226,,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765,0.776,0.776,0.011,0.011,0.776,,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805,0.776,0.776,0.029,0.029,0.776,,
0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0.197,0.55,0.466,0.269,0.353,0.226,,
1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0.418,0.392,0.351,0.067,0.026,0.265,,
0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0.625,0.579,0.538,0.087,0.046,0.506,,
1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0.529,0.482,0.482,0.047,0.047,0.493,,
0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0.404,0.795,0.69,0.286,0.391,0.506,,
0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.206,0.166,0.166,0.04,0.04,0.174,,
0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0.351,0.651,0.587,0.236,0.3,0.506,,
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.495,0.795,0.795,0.3,0.3,0.815,,
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.495,0.498,0.498,0.003,0.003,0.483,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.535,0.535,0.295,0.295,0.535,,
1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0.311,0.598,0.577,0.266,0.287,0.493,,
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.524,0.795,0.795,0.271,0.271,0.815,,
1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0.394,0.674,0.653,0.259,0.28,0.545,,
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817,0.815,0.815,0.002,0.002,0.815,,
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.464,0.756,0.756,0.292,0.292,0.776,,
1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0.558,0.83,0.81,0.252,0.272,0.763,,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778,0.776,0.776,0.002,0.002,0.776,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0.496,0.496,0.228,0.228,0.496,,
0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0.141,0.55,0.466,0.325,0.409,0.226,,
0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0.13,0.526,0.442,0.312,0.396,0.226,,
0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0.315,0.262,0.189,0.126,0.053,0.174,,
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.792,0.795,0.795,0.003,0.003,0.815,,
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0.331,0.636,0.604,0.273,0.305,0.444,,
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.355,0.688,0.688,0.333,0.333,0.496,,
0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0.089,0.474,0.358,0.269,0.385,0.174,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513,0.496,0.496,0.017,0.017,0.496,,
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.385,0.237,0.237,0.148,0.148,0.213,,
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.809,0.756,0.756,0.053,0.053,0.776,,
0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0.364,0.603,0.582,0.218,0.239,0.454,,
0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.519,0.463,0.463,0.056,0.056,0.454,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492,0.496,0.496,0.004,0.004,0.496,,
1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0.189,0.552,0.436,0.247,0.363,0.213,,
1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0.383,0.622,0.601,0.218,0.239,0.493,,
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.166,0.142,0.142,0.024,0.024,0.174,,
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.756,0.756,0.756,0,0,0.776,,
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.115,0.353,0.353,0.238,0.238,0.213,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0.496,0.496,0.265,0.265,0.496,,
1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.631,0.902,0.882,0.251,0.271,0.815,,
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.521,0.756,0.756,0.235,0.235,0.776,,
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.063,0.314,0.314,0.251,0.251,0.174,,
0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.779,0.824,0.792,0.013,0.045,0.724,,
0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0.296,0.599,0.535,0.239,0.303,0.454,,
1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0.587,0.605,0.512,0.075,0.018,0.493,,
1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0.405,0.368,0.327,0.078,0.037,0.265,,
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,0.174,0.174,0.023,0.023,0.174,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486,0.496,0.496,0.01,0.01,0.496,,
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.117,0.353,0.353,0.236,0.236,0.213,,
0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0.309,0.719,0.582,0.273,0.41,0.454,,
1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0.316,0.673,0.589,0.273,0.357,0.493,,
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.62,0.848,0.848,0.228,0.228,0.776,,
0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.493,0.776,0.776,0.283,0.283,0.724,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0.483,0.483,0.289,0.289,0.483,,
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.227,0.237,0.237,0.01,0.01,0.213,,
1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0.506,0.95,0.898,0.392,0.444,0.763,,
1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0.327,0.598,0.577,0.25,0.271,0.493,,
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.762,0.756,0.756,0.006,0.006,0.776,,
1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.239,0.196,0.196,0.043,0.043,0.213,,
0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0.435,0.443,0.443,0.008,0.008,0.454,,
0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0.4,0.695,0.631,0.231,0.295,0.506,,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832,0.776,0.776,0.056,0.056,0.776,,
1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.848,0.81,0.79,0.058,0.038,0.815,,
0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0.325,0.559,0.538,0.213,0.234,0.454,,
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.381,0.622,0.622,0.241,0.241,0.535,,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.331,0.797,0.64,0.309,0.466,0.493,,
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.143,0.366,0.366,0.223,0.223,0.226,,
1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0.312,0.316,0.243,0.069,0.004,0.213,,
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.089,0.314,0.314,0.225,0.225,0.174,,
0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0.32,0.635,0.614,0.294,0.315,0.506,,
1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0.538,0.581,0.488,0.05,0.043,0.493,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493,0.496,0.496,0.003,0.003,0.496,,
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.136,0.39,0.39,0.254,0.254,0.226,,
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.396,0.704,0.704,0.308,0.308,0.724,,
1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.485,0.743,0.743,0.258,0.258,0.763,,
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229,0.226,0.226,0.003,0.003,0.226,,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.792,0.776,0.776,0.016,0.016,0.776,,
1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0.427,0.65,0.629,0.202,0.223,0.545,,
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.559,0.55,0.55,0.009,0.009,0.535,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162,0.444,0.444,0.282,0.282,0.444,,
0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0.196,0.599,0.535,0.339,0.403,0.454,,
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.338,0.25,0.25,0.088,0.088,0.226,,
0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0.166,0.526,0.442,0.276,0.36,0.226,,
1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0.461,0.392,0.351,0.11,0.069,0.265,,
1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.323,0.618,0.597,0.274,0.295,0.493,,
0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.094,0.338,0.338,0.244,0.244,0.174,,
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0.268,0.636,0.604,0.336,0.368,0.444,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.483,0.483,0.293,0.293,0.483,,
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.804,0.756,0.756,0.048,0.048,0.776,,
1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.294,0.57,0.57,0.276,0.276,0.483,,
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.51,0.564,0.532,0.022,0.054,0.444,,
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.139,0.39,0.39,0.251,0.251,0.226,,
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261,0.213,0.213,0.048,0.048,0.213,,
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.326,0.198,0.198,0.128,0.128,0.174,,
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.452,0.742,0.742,0.29,0.29,0.535,,
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.724,0.724,0.214,0.214,0.724,,
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.608,0.848,0.848,0.24,0.24,0.776,,
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.549,0.796,0.796,0.247,0.247,0.724,,
1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.608,0.534,0.534,0.074,0.074,0.545,,
1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0.094,0.408,0.365,0.271,0.314,0.213,,
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.555,0.564,0.532,0.023,0.009,0.444,,
0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0.118,0.498,0.382,0.264,0.38,0.174,,
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.227,0.194,0.194,0.033,0.033,0.226,,
0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0.12,0.474,0.358,0.238,0.354,0.174,,
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.352,0.688,0.688,0.336,0.336,0.496,,
1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0.225,0.604,0.52,0.295,0.379,0.265,,
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0.213,0.213,0.031,0.031,0.213,,
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.555,0.55,0.55,0.005,0.005,0.535,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519,0.535,0.535,0.016,0.016,0.535,,
0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0.61,0.559,0.518,0.092,0.051,0.506,,
1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0.46,0.392,0.351,0.109,0.068,0.265,,
1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0.311,0.598,0.577,0.266,0.287,0.493,,
1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0.701,1.022,1.002,0.301,0.321,0.815,,
0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0.51,0.527,0.454,0.056,0.017,0.454,,
1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0.84,0.878,0.826,0.014,0.038,0.763,,
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.551,0.796,0.796,0.245,0.245,0.724,,
1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0.695,0.637,0.576,0.119,0.058,0.545,,
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737,0.724,0.724,0.013,0.013,0.724,,
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.07,0.353,0.353,0.283,0.283,0.213,,
1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.285,0.57,0.57,0.285,0.285,0.483,,
0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.141,0.406,0.363,0.222,0.265,0.226,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506,0.444,0.444,0.062,0.062,0.444,,
1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0.589,0.882,0.862,0.273,0.293,0.815,,
1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0.335,0.598,0.577,0.242,0.263,0.493,,
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0.271,0.636,0.604,0.333,0.365,0.444,,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791,0.776,0.776,0.015,0.015,0.776,,
1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.601,0.618,0.586,0.015,0.017,0.483,,
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491,0.763,0.763,0.272,0.272,0.763,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241,0.483,0.483,0.242,0.242,0.483,,
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.501,0.498,0.498,0.003,0.003,0.483,,
1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.288,0.248,0.248,0.04,0.04,0.265,,
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.273,0.516,0.516,0.243,0.243,0.444,,
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.207,0.218,0.218,0.011,0.011,0.226,,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542,0.776,0.776,0.234,0.234,0.776,,
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.222,0.237,0.237,0.015,0.015,0.213,,
1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.176,0.618,0.597,0.421,0.442,0.493,,
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.724,0.724,0.284,0.284,0.724,,
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503,0.724,0.724,0.221,0.221,0.724,,
1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.802,0.743,0.743,0.059,0.059,0.763,,
0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0.559,0.527,0.454,0.105,0.032,0.454,,
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.543,0.498,0.498,0.045,0.045,0.483,,
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0.404,0.849,0.724,0.32,0.445,0.545,,
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.494,0.491,0.491,0.003,0.003,0.506,,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235,0.265,0.265,0.03,0.03,0.265,,
1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.747,0.743,0.743,0.004,0.004,0.763,,
0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0.316,0.719,0.582,0.266,0.403,0.454,,
0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.491,0.483,0.483,0.008,0.008,0.506,,
1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0.331,0.793,0.636,0.305,0.462,0.493,,
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0.326,0.636,0.604,0.278,0.31,0.444,,
0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0.561,0.551,0.478,0.083,0.01,0.454,,
0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0.095,0.474,0.358,0.263,0.379,0.174,,
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592,0.815,0.815,0.223,0.223,0.815,,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495,0.776,0.776,0.281,0.281,0.776,,
1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0.209,0.604,0.52,0.311,0.395,0.265,,
0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0.167,0.55,0.466,0.299,0.383,0.226,,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365,0.265,0.265,0.1,0.1,0.265,,
0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0.401,0.635,0.614,0.213,0.234,0.506,,
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0.198,0.198,0.077,0.077,0.174,,
1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0.561,0.95,0.898,0.337,0.389,0.763,,
0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.126,0.338,0.338,0.212,0.212,0.174,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.692,0.616,0.616,0.076,0.076,0.496,,
1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0.611,0.85,0.83,0.219,0.239,0.763,,
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.385,0.742,0.742,0.357,0.357,0.535,,
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811,0.763,0.763,0.048,0.048,0.763,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492,0.444,0.444,0.048,0.048,0.444,,
0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.103,0.338,0.338,0.235,0.235,0.174,,
1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0.376,0.749,0.665,0.289,0.373,0.545,,
1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.843,0.81,0.79,0.053,0.033,0.815,,
1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0.385,0.642,0.621,0.236,0.257,0.493,,
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.563,0.828,0.828,0.265,0.265,0.776,,
1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.725,0.743,0.743,0.018,0.018,0.763,,
1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0.363,0.316,0.243,0.12,0.047,0.213,,
0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0.323,0.599,0.535,0.212,0.276,0.454,,
0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.527,0.483,0.483,0.044,0.044,0.506,,
1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0.363,0.316,0.243,0.12,0.047,0.213,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,0.444,0.444,0.243,0.243,0.444,,
0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0.308,0.719,0.582,0.274,0.411,0.454,,
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.328,0.289,0.289,0.039,0.039,0.265,,
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0.198,0.198,0.002,0.002,0.174,,
1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0.37,0.642,0.621,0.251,0.272,0.493,,
0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0.52,0.551,0.478,0.042,0.031,0.454,,
0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.457,0.471,0.471,0.014,0.014,0.506,,
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.815,0.844,0.812,0.003,0.029,0.724,,
1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0.378,0.674,0.653,0.275,0.296,0.545,,
1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0.355,0.725,0.641,0.286,0.37,0.545,,
1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0.527,0.581,0.488,0.039,0.054,0.493,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.535,0.535,0.005,0.005,0.535,,
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.122,0.39,0.39,0.268,0.268,0.226,,
